Version,Date_of_report,Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,RNA_flow_per_100000
2,2021-11-24,2021-02-10,30017,Venlo,9841415761932.0
2,2021-11-24,2021-02-10,20009,Waarde,10991883803499.0
2,2021-11-24,2021-02-10,21001,Walcheren,65894857909169.0
2,2021-11-24,2021-02-10,30005,Weert,18015467841064.0
2,2021-11-24,2021-02-10,1041,Wehe Den Hoorn,15741485729105.0
2,2021-11-24,2021-02-10,7006,Wehl,5157520250333.0
2,2021-11-24,2021-02-10,1030,Winsum,5135389351691.0
2,2021-11-24,2021-02-10,7016,Winterswijk,7719739554539.0
2,2021-11-24,2021-02-09,14002,Woerden,1823247181573120.0
2,2021-11-24,2021-02-10,10020,Woudenberg,4171790265656.0
2,2021-11-24,2021-02-10,7019,Zutphen,21906188035434.0
2,2021-11-24,2021-02-10,30020,Venray,28361127097260.0
2,2021-11-24,2021-02-06,6005,Almere,42164923651449.0
2,2021-11-24,2021-02-10,28003,Aarle-Rixtel,20414827536163.0
2,2021-11-24,2021-02-10,28002,Asten,15037516867630.0
2,2021-11-24,2021-02-10,17002,Bergambacht,25929730127620.0
2,2021-11-24,2021-02-10,9017,Bergharen,82572106015091.0
2,2021-11-24,2021-02-10,17068,Berkenwoude,14416396056060.0
2,2021-11-24,2021-02-10,27011,Biest-Houtakker,8862674452589.0
2,2021-11-24,2021-02-10,27004,Boxtel,25950263256537.0
2,2021-11-24,2021-02-10,28005,Dinther,26838391465948.0
2,2021-11-24,2021-02-10,9039,Dreumel,8647244741539.0
2,2021-11-24,2021-02-10,9027,Druten,17873707001919.0
2,2021-11-24,2021-02-10,27003,Eindhoven,46512599131041.0
2,2021-11-24,2021-02-10,9010,Groesbeek,14889139419279.0
2,2021-11-24,2021-02-10,27009,Haaren,20605656284979.0
2,2021-11-24,2021-02-10,17067,Haastrecht,5918738099595.0
2,2021-11-24,2021-02-10,25025,Halsteren,40428274815777.0
2,2021-11-24,2021-02-10,13030,Leimuiden,10814020919496.0
2,2021-11-24,2021-02-10,13038,Nieuwveen,24840691369181.0
2,2021-11-24,2021-02-10,25016,Nieuw-Vossemeer,25099479012462.0
2,2021-11-24,2021-02-10,13023,Noordwijk,3058307734255.0
2,2021-11-24,2021-02-10,29002,Oijen,22879331262246.0
2,2021-11-24,2021-02-10,9020,Overasselt,21636436262931.0
2,2021-11-24,2021-02-10,27008,S Hertogenbosch,25298596409635.0
2,2021-11-24,2021-02-10,27006,Soerendonk,11900320719043.0
2,2021-11-24,2021-02-10,17005,Stolwijk,40019946285295.0
2,2021-11-24,2021-02-10,32002,Tilburg,11715386041042.0
2,2021-11-24,2021-02-10,28006,Vinkel,28939350434289.0
2,2021-11-24,2021-02-10,25029,Willemstad,12213906475820.0
2,2021-11-24,2021-02-10,9041,Zaltbommel,45226738664648.0
2,2021-11-24,2021-02-10,10027,Amersfoort,17662476928318.0
2,2021-11-24,2021-02-10,30025,Gennep,10986942153471.0
2,2021-11-24,2021-02-10,7023,Haarlo,11989838572282.0
2,2021-11-24,2021-02-10,30018,Meijel,4521158981693.0
2,2021-11-24,2021-02-09,5023,Nijverdal,37394998084332.0
2,2021-11-24,2021-02-10,25028,Dinteloord,22347148127500.0
2,2021-11-24,2021-02-10,25027,Lage Zwaluwe,6919441784914.0
2,2021-11-24,2021-02-06,5017,Hengelo,39858595459414.0
2,2021-11-24,2021-02-07,27006,Soerendonk,12101787939350.0
2,2021-11-24,2021-02-11,2025,Akkrum,4137068980760.0
2,2021-11-24,2021-02-11,17016,Alblasserdam,9621749400071.0
2,2021-11-24,2021-02-11,12006,Alkmaar,35736688244888.0
2,2021-11-24,2021-02-11,2020,Ameland,6809245367915.0
2,2021-11-24,2021-02-11,9016,Arnhem,17681098471584.0
2,2021-11-24,2021-02-11,9031,Beesd,9934535891248.0
2,2021-11-24,2021-02-11,3001,Beilen,18117787720357.0
2,2021-11-24,2021-02-11,12022,Beverwijk,40588354722286.0
2,2021-11-24,2021-02-11,2029,Birdaard,4891670438798.0
2,2021-11-24,2021-02-11,2023,Bolsward,19324581367445.0
2,2021-11-24,2021-02-11,22013,Breskens,6644134332314.0
2,2021-11-24,2021-02-11,10031,Breukelen,19721387005793.0
2,2021-11-24,2021-02-11,10025,Bunnik,2926525956712.0
2,2021-11-24,2021-02-11,2013,Burgum,34588691457918.0
2,2021-11-24,2021-02-11,3034,Coevorden,27736588085882.0
2,2021-11-24,2021-02-11,9019,Culemborg,17026178834822.0
2,2021-11-24,2021-02-11,2021,Damwoude,11735689771771.0
2,2021-11-24,2021-02-11,10003,De Bilt,9945884756764.0
2,2021-11-24,2021-02-11,15007,De Groote Lucht,34985917412514.0
2,2021-11-24,2021-02-11,10012,De Meern,17633164230388.0
2,2021-11-24,2021-02-11,5025,Den Ham,59700329327915.0
2,2021-11-24,2021-02-11,12023,Den Helder,51865112336455.0
2,2021-11-24,2021-02-11,3032,Dieverbrug,8614557370426.0
2,2021-11-24,2021-02-11,17061,Dokhaven,34242495559761.0
2,2021-11-24,2021-02-11,2028,Dokkum,10684225646698.0
2,2021-11-24,2021-02-11,2012,Drachten,23782155017460.0
2,2021-11-24,2021-02-11,10008,Driebergen,2786132989629.0
2,2021-11-24,2021-02-11,3033,Echten,22168953674411.0
2,2021-11-24,2021-02-11,9034,Eck En Wiel,4730856720133.0
2,2021-11-24,2021-02-11,3030,Eelde,10623972909646.0
2,2021-11-24,2021-02-11,3022,Emmen,33413217748083.0
2,2021-11-24,2021-02-11,1034,Feerwerd,13120974133452.0
2,2021-11-24,2021-02-11,2038,Franeker,4345434604072.0
2,2021-11-24,2021-02-11,1033,Garmerwolde,6920662267973.0
2,2021-11-24,2021-02-11,12013,Geestmerambacht,23436737117580.0
2,2021-11-24,2021-02-11,9038,Gendt,29255423580260.0
2,2021-11-24,2021-02-11,4005,Genemuiden,15365823240447.0
2,2021-11-24,2021-02-10,5003,Glanerbrug,7992073482428.0
2,2021-11-24,2021-02-10,5016,Goor,68353025908462.0
2,2021-11-24,2021-02-11,2015,Gorredijk,20872995989399.0
2,2021-11-24,2021-02-11,2036,Grouw,5253916952987.0
2,2021-11-24,2021-02-11,9040,Haaften,82289820174825.0
2,2021-11-24,2021-02-10,5001,Haaksbergen,7123053795604.0
2,2021-11-24,2021-02-11,4024,Hardenberg,25116072415420.0
2,2021-11-24,2021-02-11,17026,Hardinxveld-Giessendam,30346288269118.0
2,2021-11-24,2021-02-11,2032,Harlingen,13797868903818.0
2,2021-11-24,2021-02-11,15008,Harnaschpolder,43092033471868.0
2,2021-11-24,2021-02-11,2031,Heerenveen,12826345690110.0
2,2021-11-24,2021-02-11,12001,Heiloo,24818471049874.0
2,2021-11-24,2021-02-11,1026,Hoogezand,13462351533509.0
2,2021-11-24,2021-02-11,10036,Houten,13829110509579.0
2,2021-11-24,2021-02-11,15005,Houtrust,49409100901661.0
2,2021-11-24,2021-02-11,4023,Kampen,36331834913788.0
2,2021-11-24,2021-02-11,12016,Katwoude,32232798733331.0
2,2021-11-24,2021-02-11,30014,Kerkrade,36019791496086.0
2,2021-11-24,2021-02-11,2019,Kootstertille,34626628156804.0
2,2021-11-24,2021-02-11,2011,Leeuwarden,22057986135896.0
2,2021-11-24,2021-02-11,2027,Lemmer,75809136411169.0
2,2021-11-24,2021-02-11,13034,Lisse,3820890516618.0
2,2021-11-24,2021-02-11,10037,Loenen,318119436285901.0
2,2021-11-24,2021-02-11,10038,Lopik,94746642832510.0
2,2021-11-24,2021-02-10,5015,Losser,31863516093165.0
2,2021-11-24,2021-02-11,1032,Marum,98891646644342.0
2,2021-11-24,2021-02-11,3014,Meppel,29554012050689.0
2,2021-11-24,2021-02-11,9042,Millingen Aan De Rijn,4388634030672.0
2,2021-11-24,2021-02-11,10024,Montfoort,19810622760518.0
2,2021-11-24,2021-02-11,15004,Nieuwe Waterweg,13584527851779.0
2,2021-11-24,2021-02-11,9024,Nijmegen,17952181732874.0
2,2021-11-24,2021-02-11,4016,Ommen,14295532700040.0
2,2021-11-24,2021-02-11,22012,Oostburg,3820409699145.0
2,2021-11-24,2021-02-11,2002,Oosterwolde,2770488588669.0
2,2021-11-24,2021-02-11,12026,Oosthuizen,70771357916615.0
2,2021-11-24,2021-02-11,25008,Ossendrecht,14064713882647.0
2,2021-11-24,2021-02-11,10032,Oudewater,43211143154084.0
2,2021-11-24,2021-02-11,17013,Papendrecht,26024154587531.0
2,2021-11-24,2021-02-11,25012,Putte,17277841133428.0
2,2021-11-24,2021-02-11,4021,Raalte,9245851698013.0
2,2021-11-24,2021-02-11,22008,Retranchement,5049566124728.0
2,2021-11-24,2021-02-11,10035,Rhenen,18769767405108.0
2,2021-11-24,2021-02-11,25013,Riel,3912405916720.0
2,2021-11-24,2021-02-11,30013,Rimburg,19883419387453.0
2,2021-11-24,2021-02-11,10034,Ronde Venen,10815791463066.0
2,2021-11-24,2021-02-11,17076,Schelluinen,38797369883176.0
2,2021-11-24,2021-02-11,2041,Schiermonnikoog,11571171630069.0
2,2021-11-24,2021-02-11,30011,Simpelveld,21194946245059.0
2,2021-11-24,2021-02-11,2017,Sint Annaparochie,13437818270071.0
2,2021-11-24,2021-02-11,3028,Sleen,21678072200926.0
2,2021-11-24,2021-02-11,17052,Sliedrecht,30829680084663.0
2,2021-11-24,2021-02-11,2024,Sloten,17987769159937.0
2,2021-11-24,2021-02-11,3027,Smilde,14322280382465.0
2,2021-11-24,2021-02-11,2018,Sneek,42046330516473.0
2,2021-11-24,2021-02-11,1008,Stadskanaal,8562181427848.0
2,2021-11-24,2021-02-11,4020,Steenwijk,5673786439115.0
2,2021-11-24,2021-02-11,12019,Stolpen,13714136425095.0
2,2021-11-24,2021-02-11,30022,Susteren,44855742926022.0
2,2021-11-24,2021-02-11,1010,Ter Apel,30568484214209.0
2,2021-11-24,2021-02-11,2026,Terschelling,41614269955040.0
2,2021-11-24,2021-02-11,3023,Tweede Exloermond,3579012368315.0
2,2021-11-24,2021-02-11,11006,Uithoorn,12487546417435.0
2,2021-11-24,2021-02-11,12024,Ursem,10263162212732.0
2,2021-11-24,2021-02-11,10009,Utrecht,9365422234479.0
2,2021-11-24,2021-02-11,4017,Vollenhove,2816475225324.0
2,2021-11-24,2021-02-11,2037,Warns,8485576586216.0
2,2021-11-24,2021-02-11,12021,Wervershoof,40242014124686.0
2,2021-11-24,2021-02-11,31005,Westpoort,17526731291353.0
2,2021-11-24,2021-02-11,10029,Wijk Bij Duurstede,1526678350020.0
2,2021-11-24,2021-02-11,30019,Wijlre,667566896420.0
2,2021-11-24,2021-02-11,20011,Willem Annapolder,3857475587507.0
2,2021-11-24,2021-02-11,14002,Woerden,84087653373312.0
2,2021-11-24,2021-02-11,2016,Wolvega,8715716767536.0
2,2021-11-24,2021-02-11,2030,Workum,0.0
2,2021-11-24,2021-02-11,12010,Zaandam-Oost,10766379202645.0
2,2021-11-24,2021-02-11,10001,Zeist,2350642551250.0
2,2021-11-24,2021-02-11,4026,Zwolle,4767955563246.0
2,2021-11-24,2021-02-10,27005,Hapert,19572942808859.0
2,2021-11-24,2021-02-10,17053,De Groote Zaag,22405829483968.0
2,2021-11-24,2021-02-10,16010,Kralingseveer,14106503766218.0
2,2021-11-24,2021-02-10,16011,Groenedijk,10389749808649.0
2,2021-11-24,2021-02-10,16009,Kortenoord,7761816126446.0
2,2021-11-24,2021-02-10,27010,Sint-Oedenrode,5489307657277.0
2,2021-11-24,2021-02-11,10028,Nieuwegein,11808193824800.0
2,2021-11-24,2021-02-11,1045,Veendam,9701447317662.0
2,2021-11-24,2021-02-11,25017,Nieuwveer,5274396826041.0
2,2021-11-24,2021-02-11,25023,Dongemond,42261064887670.0
2,2021-11-24,2021-02-11,13010,Haarlem Waarderpolder,11618287534825.0
2,2021-11-24,2021-02-10,7017,Varsseveld,10427963207839.0
2,2021-11-24,2021-02-11,13003,Velsen,15469941498834.0
2,2021-11-24,2021-02-14,28003,Aarle-Rixtel,22684453923071.0
2,2021-11-24,2021-02-14,12006,Alkmaar,14686427515430.0
2,2021-11-24,2021-02-14,17004,Ammerstol,20272129345944.0
2,2021-11-24,2021-02-14,11005,Amstelveen,6953333347424.0
2,2021-11-24,2021-02-14,3010,Assen,7741747631758.0
2,2021-11-24,2021-02-14,28002,Asten,16993599322267.0
2,2021-11-24,2021-02-13,25021,Bath,12928391196492.0
2,2021-11-24,2021-02-14,9031,Beesd,7467572351111.0
2,2021-11-24,2021-02-14,17002,Bergambacht,5761145990289.0
2,2021-11-24,2021-02-14,30007,Bosscherveld,3170588977186.0
2,2021-11-24,2021-02-14,27004,Boxtel,12848693190210.0
2,2021-11-24,2021-02-14,22013,Breskens,16309895764922.0
2,2021-11-24,2021-02-14,10025,Bunnik,3484050379214.0
2,2021-11-24,2021-02-14,20010,Camperlandpolder,3451448295712.0
2,2021-11-24,2021-02-14,9019,Culemborg,6789595746514.0
2,2021-11-24,2021-02-14,15007,De Groote Lucht,7452586195954.0
2,2021-11-24,2021-02-13,17053,De Groote Zaag,15390688912681.0
2,2021-11-24,2021-02-14,12023,Den Helder,20933174582993.0
2,2021-11-24,2021-02-14,18009,De Verseput,4009252163679.0
2,2021-11-24,2021-02-14,10008,Driebergen,8724726738418.0
2,2021-11-24,2021-02-12,6003,Dronten,46636901711290.0
2,2021-11-24,2021-02-14,27003,Eindhoven,27575821072042.0
2,2021-11-24,2021-02-14,12012,Everstekoog,4781794637631.0
2,2021-11-24,2021-02-14,12013,Geestmerambacht,29943455691386.0
2,2021-11-24,2021-02-14,9012,Geldermalsen,29520681229992.0
2,2021-11-24,2021-02-14,3031,Gieten,12552049819032.0
2,2021-11-24,2021-02-13,16011,Groenedijk,25866789177404.0
2,2021-11-24,2021-02-12,13004,Heemstede,33602279081982.0
2,2021-11-24,2021-02-14,30016,Heugem,26968634738237.0
2,2021-11-24,2021-02-13,10036,Houten,7272102094642.0
2,2021-11-24,2021-02-14,24001,Hulst,10568571551256.0
2,2021-11-24,2021-02-14,24002,Kloosterzande,7443002661055.0
2,2021-11-24,2021-02-12,16009,Kortenoord,38816523092281.0
2,2021-11-24,2021-02-12,16010,Kralingseveer,8684165448943.0
2,2021-11-24,2021-02-14,13046,Leiden Noord,8233272822256.0
2,2021-11-24,2021-02-14,10037,Loenen,96065076265928.0
2,2021-11-24,2021-02-14,18007,Mastgat,19659629201797.0
2,2021-11-24,2021-02-14,1026,Hoogezand,11294702878143.0
2,2021-11-24,2021-02-12,6004,Lelystad,14714480294204.0
2,2021-11-24,2021-02-14,30003,Limmel,13714613659557.0
2,2021-11-24,2021-02-14,30018,Meijel,6328116290736.0
2,2021-11-24,2021-02-13,10028,Nieuwegein,23212002875239.0
2,2021-11-24,2021-02-14,25017,Nieuwveer,6006069522960.0
2,2021-11-24,2021-02-14,29002,Oijen,39979360616476.0
2,2021-11-24,2021-02-14,22012,Oostburg,8051669064656.0
2,2021-11-24,2021-02-14,12026,Oosthuizen,39120304485973.0
2,2021-11-24,2021-02-14,25008,Ossendrecht,6792935216787.0
2,2021-11-24,2021-02-14,25012,Putte,11655386191492.0
2,2021-11-24,2021-02-14,22008,Retranchement,3939775510734.0
2,2021-11-24,2021-02-14,10034,Ronde Venen,18421369842643.0
2,2021-11-24,2021-02-14,27008,S Hertogenbosch,19979203692016.0
2,2021-11-24,2021-02-14,19001,Sint Maartensdijk,55699002432737.0
2,2021-11-24,2021-02-14,26005,Sleeuwijk,12812599766063.0
2,2021-11-24,2021-02-14,30021,Stein,13002966597846.0
2,2021-11-24,2021-02-14,12019,Stolpen,13667132305196.0
2,2021-11-24,2021-02-14,17005,Stolwijk,69913664245662.0
2,2021-11-24,2021-02-14,23002,Terneuzen,20123461998434.0
2,2021-11-24,2021-02-14,19003,Tholen,29079730824546.0
2,2021-11-24,2021-02-14,32002,Tilburg,21309491225412.0
2,2021-11-24,2021-02-14,31005,Westpoort,32527867828603.0
2,2021-11-24,2021-02-14,11006,Uithoorn,18671078647641.0
2,2021-11-24,2021-02-14,12024,Ursem,72905346303913.0
2,2021-11-24,2021-02-14,1045,Veendam,17572204697449.0
2,2021-11-24,2021-02-13,13003,Velsen,26512963350386.0
2,2021-11-24,2021-02-14,30017,Venlo,23454340170181.0
2,2021-11-24,2021-02-14,28006,Vinkel,42211560552975.0
2,2021-11-24,2021-02-12,25003,Waalwijk,11595885015026.0
2,2021-11-24,2021-02-14,20009,Waarde,11620088804506.0
2,2021-11-24,2021-02-14,30005,Weert,14256391504743.0
2,2021-11-24,2021-02-14,12021,Wervershoof,41101725077516.0
2,2021-11-24,2021-02-14,12018,Wieringen,5537525623579.0
2,2021-11-24,2021-02-14,12025,Wieringermeer,45557605846817.0
2,2021-11-24,2021-02-14,20011,Willem Annapolder,51743079098858.0
2,2021-11-24,2021-02-11,4019,Deventer,7703781260483.0
2,2021-11-24,2021-02-07,4024,Hardenberg,21975079080869.0
2,2021-11-24,2021-02-08,7017,Varsseveld,5136642952919.0
2,2021-11-24,2021-02-08,29003,Land Van Cuijk,17206970660915.0
2,2021-11-24,2021-02-10,29003,Land Van Cuijk,20600892453421.0
2,2021-11-24,2021-02-11,3031,Gieten,9828820967664.0
2,2021-11-24,2021-02-11,17065,Groot-Ammers,15489621333691.0
2,2021-11-24,2021-02-09,17004,Ammerstol,11466212292147.0
2,2021-11-24,2021-02-11,30015,Hoensbroek,23617194518043.0
2,2021-11-24,2021-02-14,17063,Leerdam,15374708624475.0
2,2021-11-24,2021-02-13,10027,Amersfoort,31584841309323.0
2,2021-11-24,2021-02-12,8022,Apeldoorn,13030705898286.0
2,2021-11-24,2021-02-14,9013,Asperen,51216538848749.0
2,2021-11-24,2021-02-13,8019,Bennekom,16185484165970.0
2,2021-11-24,2021-02-14,17068,Berkenwoude,38339406960484.0
2,2021-11-24,2021-02-12,8023,Brummen,20386511367840.0
2,2021-11-24,2021-02-12,4025,Dalfsen,4287018030308.0
2,2021-11-24,2021-02-14,4025,Dalfsen,8699106389116.0
2,2021-11-24,2021-02-13,10003,De Bilt,34017684362046.0
2,2021-11-24,2021-02-14,4019,Deventer,11807299228838.0
2,2021-11-24,2021-02-14,17061,Dokhaven,42032912586141.0
2,2021-11-24,2021-02-14,9034,Eck En Wiel,14407460122427.0
2,2021-11-24,2021-02-13,8021,Ede,27008592369471.0
2,2021-11-24,2021-02-14,8009,Elburg,22664691764811.0
2,2021-11-24,2021-02-12,8017,Epe,185007674734974.0
2,2021-11-24,2021-02-12,8011,Harderwijk,32262699509753.0
2,2021-11-24,2021-02-14,4018,Heino,13937319204263.0
2,2021-11-24,2021-02-14,4030,Hessenpoort,3054012006557.0
2,2021-11-24,2021-02-14,4023,Kampen,30968550008124.0
2,2021-11-24,2021-02-14,29003,Land Van Cuijk,6814098412292.0
2,2021-11-24,2021-02-13,14003,Leidsche Rijn,35072765012159.0
2,2021-11-24,2021-02-14,15004,Nieuwe Waterweg,43741287316485.0
2,2021-11-24,2021-02-12,4006,Olst,575658925296.0
2,2021-11-24,2021-02-14,1028,Onderdendam,25779145508253.0
2,2021-11-24,2021-02-14,4021,Raalte,14722623889167.0
2,2021-11-24,2021-02-13,8024,Renkum,16799580128205.0
2,2021-11-24,2021-02-14,17076,Schelluinen,54791305706597.0
2,2021-11-24,2021-02-12,8025,Terwolde,29269188163926.0
2,2021-11-24,2021-02-14,1024,Ulrum,0.0
2,2021-11-24,2021-02-13,10021,Veenendaal,32723408610460.0
2,2021-11-24,2021-02-14,17029,Vianen,84001014049752.0
2,2021-11-24,2021-02-12,13048,Waddinxveen-Randenburg,43195913463636.0
2,2021-11-24,2021-02-14,1041,Wehe Den Hoorn,11020630558724.0
2,2021-11-24,2021-02-14,1030,Winsum,16507896408741.0
2,2021-11-24,2021-02-14,14002,Woerden,496544603406004.0
2,2021-11-24,2021-02-13,10020,Woudenberg,26050156342733.0
2,2021-11-24,2021-02-12,6006,Zeewolde,10626959805128.0
2,2021-11-24,2021-02-13,10001,Zeist,9389710555917.0
2,2021-11-24,2021-02-13,13005,Zwanenburg,21153234019485.0
2,2021-11-24,2021-02-15,7002,Aalten,26342384352077.0
2,2021-11-24,2021-02-15,7018,Dinxperlo,26578384780311.0
2,2021-11-24,2021-02-15,7022,Etten,58123311849249.0
2,2021-11-24,2021-02-15,7023,Haarlo,34880807384331.0
2,2021-11-24,2021-02-15,4022,Holten,44214255219061.0
2,2021-11-24,2021-02-15,15005,Houtrust,46033198641097.0
2,2021-11-24,2021-02-15,7015,Lichtenvoorde,62731013812604.0
2,2021-11-24,2021-02-15,7020,Nieuwgraaf,36828471463531.0
2,2021-11-24,2021-02-15,7021,Olburgen,22416694277719.0
2,2021-11-24,2021-02-15,7014,Ruurlo,63519486419981.0
2,2021-11-24,2021-02-15,7017,Varsseveld,20084611657011.0
2,2021-11-24,2021-02-15,7006,Wehl,12763137464650.0
2,2021-11-24,2021-02-15,7016,Winterswijk,1215787589171.0
2,2021-11-24,2021-02-15,7019,Zutphen,10310166731793.0
2,2021-11-24,2021-02-12,6005,Almere,28828738092955.0
2,2021-11-24,2021-02-14,27009,Haaren,19384383551678.0
2,2021-11-24,2021-02-14,27005,Hapert,17564803155206.0
2,2021-11-24,2021-02-14,27006,Soerendonk,20119692648454.0
2,2021-11-24,2021-02-14,27010,Sint-Oedenrode,16989569505087.0
2,2021-11-24,2021-02-12,4018,Heino,5266346675007.0
2,2021-11-24,2021-02-12,8009,Elburg,9473680411003.0
2,2021-11-24,2021-02-14,5020,Almelo-Sumpel,33247635273383.0
2,2021-11-24,2021-02-12,5019,Almelo-Vissedijk,55807781778635.0
2,2021-11-24,2021-02-14,3034,Coevorden,22587043535273.0
2,2021-11-24,2021-02-13,5011,Denekamp,18302395718153.0
2,2021-11-24,2021-02-14,3022,Emmen,16910889926255.0
2,2021-11-24,2021-02-12,8026,Hattem,12468986335837.0
2,2021-11-24,2021-02-12,8016,Heerde,1943307133856.0
2,2021-11-24,2021-02-12,5023,Nijverdal,12351855662322.0
2,2021-11-24,2021-02-12,5012,Oldenzaal,7107576092222.0
2,2021-11-24,2021-02-13,5018,Ootmarsum,5981717542368.0
2,2021-11-24,2021-02-13,5005,Tubbergen,3102774667161.0
2,2021-11-24,2021-02-15,8022,Apeldoorn,5242228134854.0
2,2021-11-24,2021-02-15,12014,Beemster,43280329829826.0
2,2021-11-24,2021-02-15,12022,Beverwijk,39268376100515.0
2,2021-11-24,2021-02-15,11008,Blaricum,38636826931336.0
2,2021-11-24,2021-02-15,8023,Brummen,38531286238355.0
2,2021-11-24,2021-02-15,2021,Damwoude,26612455175255.0
2,2021-11-24,2021-02-15,6003,Dronten,14365751225939.0
2,2021-11-24,2021-02-15,3030,Eelde,21489398893600.0
2,2021-11-24,2021-02-15,8009,Elburg,17974268136527.0
2,2021-11-24,2021-02-15,8017,Epe,23012894466843.0
2,2021-11-24,2021-02-15,1034,Feerwerd,10156001280555.0
2,2021-11-24,2021-02-15,1031,Gaarkeuken,9924102777911.0
2,2021-11-24,2021-02-15,8026,Hattem,21605719593126.0
2,2021-11-24,2021-02-15,8016,Heerde,7286400288616.0
2,2021-11-24,2021-02-15,11004,Hilversum,111773353834647.0
2,2021-11-24,2021-02-15,11013,Horstermeer,30481001901870.0
2,2021-11-24,2021-02-15,11012,Huizen,36692465787501.0
2,2021-11-24,2021-02-15,12016,Katwoude,35169576123008.0
2,2021-11-24,2021-02-15,1029,Leek,38509113454147.0
2,2021-11-24,2021-02-15,6004,Lelystad,21397777284097.0
2,2021-11-24,2021-02-15,30025,Gennep,57672512751213.0
2,2021-11-24,2021-02-12,5022,Rijssen,35210833070102.0
2,2021-11-24,2021-02-15,2025,Akkrum,23180051366420.0
2,2021-11-24,2021-02-15,2020,Ameland,29894958665707.0
2,2021-11-24,2021-02-15,2029,Birdaard,27288914466985.0
2,2021-11-24,2021-02-15,2023,Bolsward,79304148008516.0
2,2021-11-24,2021-02-15,2013,Burgum,48107515504420.0
2,2021-11-24,2021-02-15,2012,Drachten,166884633946055.0
2,2021-11-24,2021-02-15,2028,Dokkum,47240653557314.0
2,2021-11-24,2021-02-15,2038,Franeker,33541154699517.0
2,2021-11-24,2021-02-15,2015,Gorredijk,61191879405735.0
2,2021-11-24,2021-02-15,2036,Grouw,49083104727672.0
2,2021-11-24,2021-02-15,8011,Harderwijk,31648751635811.0
2,2021-11-24,2021-02-15,2032,Harlingen,82463851850873.0
2,2021-11-24,2021-02-15,2031,Heerenveen,41567422237407.0
2,2021-11-24,2021-02-15,30015,Hoensbroek,8053013856441.0
2,2021-11-24,2021-02-15,2022,Joure,42971707033162.0
2,2021-11-24,2021-02-15,30014,Kerkrade,28312636091967.0
2,2021-11-24,2021-02-15,2019,Kootstertille,89024166490822.0
2,2021-11-24,2021-02-15,2011,Leeuwarden,76783566192384.0
2,2021-11-24,2021-02-15,1032,Marum,123831765772852.0
2,2021-11-24,2021-02-15,2002,Oosterwolde,54798366514831.0
2,2021-11-24,2021-02-15,30013,Rimburg,35422185352102.0
2,2021-11-24,2021-02-15,2041,Schiermonnikoog,49399808649466.0
2,2021-11-24,2021-02-15,30011,Simpelveld,17821600072195.0
2,2021-11-24,2021-02-15,2017,Sint Annaparochie,31025953753935.0
2,2021-11-24,2021-02-15,2024,Sloten,67072510085625.0
2,2021-11-24,2021-02-15,2018,Sneek,109110824873375.0
2,2021-11-24,2021-02-15,30022,Susteren,291377660393497.0
2,2021-11-24,2021-02-15,2026,Terschelling,131863330414627.0
2,2021-11-24,2021-02-15,8025,Terwolde,32064910626798.0
2,2021-11-24,2021-02-15,4027,Tollebeek,34193127264934.0
2,2021-11-24,2021-02-15,30020,Venray,46261828125096.0
2,2021-11-24,2021-02-11,2040,Vlieland,469824618734033.0
2,2021-11-24,2021-02-15,21001,Walcheren,64532341833755.0
2,2021-11-24,2021-02-15,2037,Warns,56956004518153.0
2,2021-11-24,2021-02-15,30019,Wijlre,15001482816938.0
2,2021-11-24,2021-02-15,2016,Wolvega,75056380427238.0
2,2021-11-24,2021-02-12,25001,Rijen,13426759913374.0
2,2021-11-24,2021-02-07,30020,Venray,7988431015242.0
2,2021-11-24,2021-02-09,9031,Beesd,22757837409546.0
2,2021-11-24,2021-02-09,9040,Haaften,25575934628946.0
